Signal,Period,Total Trades,Win Rate (%),Avg Return (%),Max Return (%),Min Return (%)
Strong Bullish,3-day,3270,42.935779816513765,0.16443195317392054,46.31840796019902,-34.913217623498
Strong Bullish,5-day,3270,47.24770642201835,0.6700779924292363,61.0074074074074,-37.58344459279039
Strong Bullish,10-day,3270,47.40061162079511,1.632790276286043,115.87492483463622,-47.35883424408014
Strong Bearish,3-day,3240,48.76543209876543,0.579072189905137,26.31578947368421,-33.89473684210526
Strong Bearish,5-day,3240,48.20987654320988,0.5658325763567102,51.71052631578947,-37.68421052631579
Strong Bearish,10-day,3240,47.5,1.4455665990465987,64.28571428571429,-41.284210526315796
