date,symbol,close,volume,SMA_20,RSI,Signal
2024-01-01,NMB,202.5,35429.0,,,HOLD
2024-01-01,NICLBSL,620.0,9883.0,,,HOLD
2024-01-01,NLIC,667.0,37725.0,,,HOLD
2024-01-01,NLG,863.5,23540.0,,,HOLD
2024-01-01,NLBBL,558.0,8959.0,,,HOLD
2024-01-01,NIMB,176.8,69687.0,,,HOLD
2024-01-01,NIL,847.0,14547.0,,,HOLD
2024-01-01,NIFRA,207.9,133476.0,,,HOLD
2024-01-01,NICSF,9.01,48280.0,,,HOLD
2024-01-01,NICL,927.0,55702.0,,,HOLD
2024-01-01,NIBD84,862.0,25.0,,,HOLD
2024-01-01,NICGF,9.49,52900.0,,,HOLD
2024-01-01,NICFC,8.79,62650.0,,,HOLD
2024-01-01,NICBF,9.18,4220.0,,,HOLD
2024-01-01,NICA,513.9,32342.0,,53.0,HOLD
2024-01-01,NIBSF2,7.4,7500.0,,47.96,HOLD
2024-01-01,SALICO,716.0,20759.0,,54.48,HOLD
2024-01-01,NIBD2082,1030.0,200.0,,57.04,HOLD
2024-01-01,NHDL,379.0,10067.0,,50.67,HOLD
2024-01-01,MPFL,322.0,29949.0,446.82,50.14,HOLD
2024-01-01,NBF3,7.5,54265.0,437.07,47.21,HOLD
2024-01-01,NGPL,217.5,71665.0,416.95,49.34,HOLD
2024-01-01,NFS,316.9,25577.0,399.44,50.36,HOLD
2024-01-01,NESDO,1660.1,830.0,439.27,61.6,HOLD
2024-01-01,NEPSE,2060.15,4483982461.34,514.38,64.2,HOLD
2024-01-01,NBLD87,840.2,175.0,547.55,52.52,HOLD
2024-01-01,NBLD85,847.7,10.0,547.59,52.58,HOLD
2024-01-01,NIBLPF,9.3,45613.0,537.66,45.93,HOLD
2024-01-01,NBL,240.0,95225.0,549.21,47.88,HOLD
2024-01-01,NHPC,154.0,109606.0,510.56,47.19,HOLD
2024-01-01,NADEP,527.9,1657.0,493.85,50.51,HOLD
2024-01-01,NABIL,505.9,56006.0,518.67,50.31,HOLD
2024-01-01,NABBC,376.0,4895.0,537.03,49.07,HOLD
2024-01-01,MUTUAL,18.83,8777071.64,537.51,45.74,SELL
2024-01-01,MSLB,865.0,371.0,555.07,53.75,SELL
2024-01-01,MSHL,530.0,12985.0,581.2,50.57,SELL
2024-01-01,NBF2,8.21,7550.0,545.81,46.0,SELL
2024-01-01,NIBLGF,8.14,63580.0,494.72,46.0,SELL
2024-01-01,MNBBL,405.0,47169.0,496.02,49.98,SELL
2024-01-01,MMKJL,340.0,29543.0,496.92,49.34,SELL
2024-01-01,MEL,197.0,77379.0,506.39,47.89,SELL
2024-01-01,MEN,605.0,121625.0,525.77,52.22,SELL
2024-01-01,MLBSL,1840.0,841.0,601.92,62.41,BUY
2024-01-01,MLBS,720.0,544.0,554.92,51.65,BUY
2024-01-01,MLBL,326.0,39396.0,468.21,48.48,BUY
2024-01-01,MLBBL,815.0,802.0,466.95,52.39,BUY
2024-01-01,MKLB,630.1,787.0,456.07,50.82,BUY
2024-01-01,MEHL,278.0,111911.0,469.5,47.88,SELL
2024-01-01,MKJC,412.1,6562.0,478.11,49.09,SELL
2024-01-01,MKHC,267.9,58156.0,483.8,47.81,SELL
2024-01-01,MKCL,462.8,3530.0,480.55,49.72,SELL
2024-01-01,MICROFINANCE,3664.6,168092892.4,638.48,69.49,BUY
2024-01-01,MHNL,225.0,16619.0,630.93,47.76,BUY
2024-01-01,MHL,439.0,66703.0,651.94,48.83,BUY
2024-01-01,MHCL,375.0,69353.0,627.44,48.51,SELL
2024-01-01,MFIL,523.0,28200.0,627.09,49.34,SELL
2024-01-01,MKHL,333.0,44446.0,643.33,48.27,SELL
2024-01-01,CGH,957.0,16228.0,690.78,51.96,HOLD
2024-01-01,MDB,381.8,10801.0,689.62,48.52,SELL
2024-01-01,SANIMA,252.0,53936.0,685.21,47.75,SELL
2024-01-01,MMFDB,540.0,13833.0,702.36,49.66,SELL
2024-01-01,SBLD84,849.0,60.0,714.56,51.7,HOLD
2024-01-01,MCHL,327.0,37989.0,638.92,48.15,SELL
2024-01-01,MBL,200.0,75364.0,612.92,47.3,SELL
2024-01-01,SENSITIVE,385.07,761528771.8,615.87,48.72,SELL
2024-01-01,SENFLOAT,125.98,741358290.4,581.42,46.82,SELL
2024-01-01,SEF,8.24,200.0,550.32,45.94,SELL
2024-01-01,SAMAJ,183.2,20.0,545.58,47.52,SELL
2024-01-01,SDLBSL,586.2,922.0,554.29,51.05,HOLD
2024-01-01,SBLD2082,1029.0,20.0,592.34,54.67,BUY
2024-01-01,MMF1,7.8,30387.0,569.59,46.2,SELL
2024-01-01,SBL,252.0,50148.0,398.96,48.26,SELL
2024-01-01,SBID83,1000.0,125.0,437.71,54.07,BUY
2024-01-01,SBI,306.4,26846.0,431.08,48.62,HOLD
2024-01-01,SBCF,7.89,21000.0,412.73,46.45,SELL
2024-01-01,SAPDBL,245.0,12821.0,398.83,48.42,SELL
2024-01-01,SCB,516.0,11911.0,407.98,50.65,BUY
2024-01-01,MERO,559.0,5116.0,388.08,51.02,BUY
2024-01-01,SAEF,9.7,111502.0,369.47,46.33,SELL
2024-01-01,FLOAT,141.52,4408190265.8,363.95,47.58,SELL
2024-01-01,RMF1,7.72,8600.0,337.34,46.4,SELL
2024-01-01,NRN,451.1,204257.0,317.44,50.74,SELL
2024-01-01,SADBL,305.0,20369.0,316.34,49.33,SELL
2024-01-01,SABSL,595.0,1282.0,336.09,52.18,BUY
2024-01-01,RURU,721.5,821.0,352.91,53.42,BUY
2024-01-01,RSDC,535.1,3419.0,373.37,51.32,BUY
2024-01-01,RNLI,567.1,172131.0,401.31,51.67,BUY
2024-01-01,RMF2,8.32,1400.0,392.57,45.49,HOLD
2024-01-01,RLFL,358.3,16072.0,381.17,49.56,HOLD
2024-01-01,PSF,8.4,3470.0,330.14,45.87,SELL
2024-01-01,RIDI,208.8,37575.0,340.19,48.25,SELL
2024-01-01,RHGCL,260.0,33050.0,340.59,48.86,SELL
2024-01-01,RFPL,262.0,53890.0,303.69,48.89,SELL
2024-01-01,RBCLPO,12005.1,460.0,888.63,87.74,BUY
2024-01-01,RBCL,14900.0,122.0,1633.23,89.8,BUY
2024-01-01,PRVU,162.0,147143.0,1629.08,46.75,BUY
2024-01-01,RHPL,275.0,27461.0,1617.03,46.96,BUY
2024-01-01,PROFL,308.9,38530.0,1604.53,47.03,BUY
2024-01-01,PRSF,8.9,16700.0,1604.49,46.47,SELL
2024-01-01,PCBL,201.5,60007.0,1607.49,46.91,SELL
2024-01-01,PRIN,851.0,57397.0,1649.65,48.45,SELL
2024-01-01,PPL,280.0,28450.0,1641.1,47.15,SELL
2024-01-01,PPCL,218.0,22595.0,1636.75,47.01,SELL
2024-01-01,PMLI,598.0,38801.0,1636.9,48.07,SELL
2024-01-01,PMHPL,215.0,24560.0,1611.57,47.05,SELL
2024-01-01,PHCL,299.9,63615.0,1599.81,47.31,SELL
2024-01-01,RAWA,411.8,16251.0,1592.05,47.69,SELL
2024-01-01,PFL,354.0,5885.0,1609.33,47.5,SELL
2024-01-01,PBD88,965.0,55.0,1639.67,49.77,SELL
2024-01-01,PBD85,877.0,10.0,1683.1,49.44,SELL
2024-01-01,OTHERS,1560.15,160477041.3,1750.66,52.1,SELL
2024-01-01,OHL,830.0,4797.0,1779.16,49.12,SELL
2024-01-01,NYADI,282.5,59468.0,1780.19,46.95,SELL
2024-01-01,NWCL,335.9,2381.0,1196.73,47.2,SELL
2024-01-01,NUBL,619.0,9203.0,482.68,48.55,SELL
2024-01-01,NTC,942.0,55788.0,521.68,50.13,SELL
2024-01-01,RADHI,230.0,44517.0,519.43,46.74,SELL
2024-01-01,NSIF2,9.11,5110.0,504.44,45.7,SELL
2024-01-01,ENL,842.0,11641.0,546.09,50.18,SELL
2024-01-01,NRIC,675.0,47197.0,569.77,49.3,BUY
2024-01-01,GCIL,515.0,146424.0,552.97,48.43,HOLD
2024-01-01,NONLIFEINSU,11326.36,479122990.6,1105.29,77.47,HOLD
2024-01-01,NMFBS,1065.0,3261.0,1147.64,49.17,HOLD
2024-01-01,NMBMF,536.1,1710.0,1144.54,48.19,HOLD
2024-01-01,NMBD2085,998.0,50.0,1183.69,49.14,HOLD
2024-01-01,NMB50,9.22,172399.0,1169.16,47.15,SELL
2024-01-01,EHPL,395.0,10100.0,1168.32,48.03,SELL
2024-01-01,GHL,157.0,76789.0,1158.47,47.5,SELL
2024-01-01,GBLBS,556.0,14716.0,1138.02,48.53,SELL
2024-01-01,SAGF,9.2,22920.0,1094.63,47.17,SELL
2024-01-01,GBIME,207.0,107722.0,1026.97,47.74,SELL
2024-01-01,GBBLPO,206.0,55000.0,995.77,47.74,SELL
2024-01-01,GBBL,410.0,107340.0,1002.14,48.4,SELL
2024-01-01,FOWAD,1114.9,5093.0,1041.09,50.74,SELL
2024-01-01,FMDBL,608.0,10218.0,1040.54,49.02,SELL
2024-01-01,GFCL,427.8,11050.0,1014.83,48.39,SELL
2024-01-01,FINANCE,1759.12,108881765.4,1091.29,53.16,BUY
2024-01-01,EBL,512.0,21421.0,1116.44,48.63,HOLD
2024-01-01,CHL,251.9,11156.0,1086.93,47.71,SELL
2024-01-01,NRM,409.0,175079.0,1073.63,48.35,SELL
2024-01-01,CYCL,1075.0,5311.0,1101.63,51.04,HOLD
2024-01-01,DORDI,326.4,55467.0,551.63,48.01,SELL
2024-01-01,DOLTI,290.9,21133.0,512.93,47.86,SELL
2024-01-01,DLBS,881.0,5926.0,530.17,50.54,BUY
2024-01-01,DHPL,170.0,18185.0,488.77,47.38,SELL
2024-01-01,DEVBANK,3950.7,198231066.0,685.85,61.26,BUY
2024-01-01,CHDC,1045.0,75525.0,718.35,50.28,BUY
2024-01-01,DDBL,769.9,6314.0,748.99,49.38,BUY
2024-01-01,CORBL,361.1,8563.0,739.25,48.0,HOLD
2024-01-01,EDBL,337.9,33902.0,755.68,47.92,SELL
2024-01-01,CMF2,8.3,100.0,745.75,46.7,SELL
2024-01-01,CMF1,8.46,5600.0,735.87,46.71,SELL
2024-01-01,CKHL,483.1,4780.0,739.52,48.87,SELL
2024-01-01,CITY,708.0,27342.0,719.18,49.91,SELL
2024-01-01,CIT,2193.0,21329.0,798.43,56.24,BUY
2024-01-01,CZBIL,178.9,33113.0,785.98,47.48,HOLD
2024-01-01,CHCL,486.0,57023.0,722.33,48.79,SELL
2024-01-01,SAHAS,505.0,38155.0,721.98,48.87,SELL
2024-01-01,CFCL,337.0,10477.0,726.23,48.11,SELL
2024-01-01,BNHC,370.0,7058.0,724.28,48.28,SELL
2024-01-01,CBLD88,975.0,208.0,719.28,51.43,BUY
2024-01-01,CBBL,909.0,15690.0,748.41,51.06,BUY
2024-01-01,C30MF,8.6,1860.0,734.3,46.24,SELL
2024-01-01,BPW,1476.0,4369.0,764.05,53.88,BUY
2024-01-01,BPCL,301.9,29509.0,770.64,48.01,HOLD
2024-01-01,BOKD86,844.5,50.0,615.33,50.68,BUY
2024-01-01,HEI,654.0,107350.0,595.78,49.71,BUY
2024-01-01,BNT,12948.0,160.0,1204.69,78.39,BUY
2024-01-01,API,177.0,139801.0,1195.48,47.86,BUY
2024-01-01,BHL,291.0,15168.0,1193.14,48.05,BUY
2024-01-01,BHDC,405.1,18965.0,1212.98,48.26,BUY
2024-01-01,BEDC,285.0,45820.0,1226.81,48.04,SELL
2024-01-01,BBC,3850.0,181.0,1395.15,54.6,BUY
2024-01-01,BARUN,226.0,24801.0,1371.05,47.97,SELL
2024-01-01,BANKING,1192.1,287879823.4,1321.01,49.72,SELL
2024-01-01,BHPL,444.8,3672.0,1334.3,48.37,SELL
2024-01-01,AVYAN,605.0,3458.0,1340.25,48.69,SELL
2024-01-01,ANLB,1717.0,1250.0,1400.85,50.99,HOLD
2024-01-01,LLBS,713.9,10337.0,1419.7,48.86,SELL
2024-01-01,BFC,319.0,14855.0,1417.15,48.02,SELL
2024-01-01,AKPL,174.0,225434.0,1377.1,47.69,SELL
2024-01-01,AKJCL,194.0,60705.0,1341.35,47.74,SELL
2024-01-01,AHPC,224.1,57220.0,1352.12,47.83,SELL
2024-01-01,AHL,379.0,9908.0,1297.27,48.3,SELL
2024-01-01,ADBLD83,1005.0,50.0,1332.43,50.24,SELL
2024-01-01,ADBL,248.9,33313.0,1302.65,47.9,SELL
2024-01-01,ALBSL,694.9,5992.0,1304.69,49.4,SELL
2024-01-01,ACLBSL,573.2,2209.0,685.95,48.98,SELL
2024-01-01,ALICL,653.0,66316.0,709.75,49.28,SELL
2024-01-01,MANUFACTURE,5999.76,574354584.1,995.19,64.4,BUY
2024-01-01,MANDU,701.0,40322.0,1009.98,48.86,HOLD
2024-01-01,MAKAR,283.3,32788.0,1009.9,47.88,HOLD
2024-01-01,LVF2,8.12,2590.0,817.8,47.2,SELL
2024-01-01,LUK,8.6,33800.0,806.93,47.21,SELL
2024-01-01,LSL,192.8,120570.0,756.97,47.77,SELL
2024-01-01,MBJC,299.0,40467.0,749.68,48.12,SELL
2024-01-01,CCBD88,981.2,25.0,768.49,50.4,SELL
2024-01-01,LIFEINSU,11184.75,565544144.0,1241.88,70.98,BUY
2024-01-01,LEMF,8.98,2600.0,1206.63,47.66,BUY
2024-01-01,JFL,358.0,10336.0,1208.58,48.23,BUY
2024-01-01,LBBL,402.0,45505.0,1219.98,48.31,SELL
2024-01-01,KSBBL,323.0,45340.0,1226.43,48.17,SELL
2024-01-01,KRBL,326.3,17879.0,1231.54,48.18,SELL
2024-01-01,KPCL,384.3,25631.0,1231.81,48.3,SELL
2024-01-01,KMCDB,635.0,1410.0,1213.31,48.88,SELL
2024-01-01,KLBSL,785.0,2179.0,1240.11,49.24,SELL
2024-01-01,JBLB,1477.0,5147.0,1279.22,50.98,HOLD
2024-01-01,KKHC,212.0,10455.0,1261.16,47.76,SELL
2024-01-01,KDL,864.0,8004.0,1271.71,49.53,SELL
2024-01-01,KDBY,8.67,27452.0,972.15,47.27,SELL
2024-01-01,KBSH,864.9,3642.0,980.35,49.74,SELL
2024-01-01,KBLPO,108.0,20088.0,971.58,47.62,SELL
2024-01-01,KBL,160.0,149150.0,979.18,47.78,SELL
2024-01-01,JSLBB,884.9,899.0,1022.99,50.14,SELL
2024-01-01,NLICL,608.0,17635.0,1043.75,49.23,SELL
2024-01-01,KEF,8.45,95327.0,1029.22,47.22,SELL
2024-01-01,LICN,1435.0,3837.0,1051.91,52.22,BUY
2024-01-01,JBBL,291.5,57181.0,507.25,48.27,HOLD
2024-01-01,HEIP,405.0,77516.0,527.05,48.68,HOLD
2024-01-01,HURJA,250.0,28557.0,521.65,48.12,SELL
2024-01-01,INVESTMENT,78.65,449607405.0,505.48,47.46,SELL
2024-01-01,ILI,588.2,150265.0,518.74,49.66,SELL
2024-01-01,ILBS,674.0,3101.0,536.13,50.04,BUY
2024-01-01,IHL,296.0,33641.0,531.71,48.31,HOLD
2024-01-01,IGI,577.0,125142.0,528.81,49.71,BUY
2024-01-01,ICFC,476.0,10289.0,513.36,49.19,HOLD
2024-01-01,JALPA,1101.0,1000.0,494.56,52.46,BUY
2024-01-01,HYDROPOWER,2346.26,1270150161.2,601.28,58.24,BUY
2024-01-01,LEC,172.0,126239.0,566.68,47.41,HOLD
2024-01-01,HOTELS,5633.95,130958013.6,847.94,65.01,BUY
2024-01-01,HLI,438.0,89932.0,826.6,48.41,HOLD
2024-01-01,HLBSL,575.0,6467.0,849.95,48.78,HOLD
2024-01-01,HIDCLP,105.0,126232.0,847.2,47.52,SELL
2024-01-01,HIDCL,183.0,109322.0,812.1,47.76,SELL
2024-01-01,HHL,387.0,57854.0,801.05,48.43,SELL
2024-01-01,HPPL,230.0,16758.0,812.13,47.92,SELL
2024-01-01,HDL,1762.0,51914.0,828.48,53.1,SELL
2024-01-01,JOSHI,218.1,27263.0,824.81,47.93,SELL
2024-01-01,UHEWA,337.0,23494.0,821.41,48.35,SELL
2024-01-01,HBL,210.0,65494.0,819.41,47.9,SELL
2024-01-01,HATHY,876.0,199351.0,859.28,50.46,HOLD
2024-01-01,GWFD83,1095.0,310.0,884.62,51.31,HOLD
2024-01-01,GVL,418.5,56452.0,871.84,48.55,SELL
2024-01-01,GUFL,548.0,32321.0,884.44,49.11,SELL
2024-01-01,GRDBL,324.0,4952.0,871.79,48.13,SELL
2024-01-01,GMFIL,358.0,11178.0,865.89,48.3,SELL
2024-01-01,GLH,234.3,10009.0,822.56,47.69,SELL
2024-01-01,USLB,794.9,1977.0,744.99,50.72,HOLD
2024-01-01,GLBSL,700.0,550.0,771.39,50.19,BUY
2024-01-01,GILB,844.0,2883.0,531.89,51.03,BUY
2024-01-01,GIBF1,8.25,5960.0,510.4,46.18,SELL
2024-01-01,SLBBL,634.0,7091.0,513.35,50.01,SELL
2024-01-01,WNLB,792.0,889.0,547.7,50.96,BUY
2024-01-01,VLUCL,549.0,150275.0,566.0,49.41,HOLD
2024-01-01,HDHPC,144.0,381860.0,553.85,46.84,SELL
2024-01-01,USHL,377.8,11810.0,561.24,48.5,SELL
2024-01-01,UPPER,199.0,106482.0,483.09,47.29,SELL
2024-01-01,SWMF,686.9,7356.0,506.53,50.91,BUY
2024-01-01,HBLPO,300.0,1000.0,504.68,48.09,SELL
2024-01-01,UPCL,230.0,152548.0,505.68,47.57,SELL
2024-01-01,UNLB,1071.0,1190.0,515.43,53.94,BUY
2024-01-01,UNL,42140.0,20.0,2567.68,93.76,BUY
2024-01-01,UNHPL,199.0,32689.0,2556.71,48.06,BUY
2024-01-01,UMRH,365.0,124395.0,2547.56,48.17,BUY
2024-01-01,ULHC,280.5,58636.0,2545.38,48.12,BUY
2024-01-01,VLBS,616.0,1884.0,2558.28,48.37,SELL
2024-01-01,ULBSL,1080.2,1462.0,2600.58,48.73,SELL
2024-01-01,USHEC,313.0,40689.0,2576.48,48.12,SELL
2024-01-01,TVCL,376.0,55904.0,2560.28,48.18,SELL
2024-01-01,TSHL,473.0,22757.0,2541.73,48.28,SELL
2024-01-01,TRH,860.1,24485.0,2584.32,48.68,SELL
2024-01-01,TRADING,2880.86,14890378.8,2696.67,50.84,HOLD
2024-01-01,TPC,384.0,3061.0,2676.27,48.14,SELL
2024-01-01,TAMOR,293.0,32659.0,2663.47,48.04,SELL
2024-01-01,UAIL,650.0,73491.0,2688.77,48.5,SELL
2024-01-01,SWBBL,730.6,4293.0,2706.41,48.6,SELL
2024-01-01,GMFBS,703.0,208.0,2731.61,48.57,SELL
2024-01-01,SSHL,159.0,63834.0,2705.21,47.78,SELL
2024-01-01,SKBBL,893.0,13112.0,2734.86,48.98,SELL
2024-01-01,UMHL,208.0,50035.0,2733.76,47.87,SELL
2024-01-01,SPL,706.0,3330.0,2715.51,48.78,SELL
2024-01-01,SPIL,767.0,21054.0,646.86,48.9,SELL
2024-01-01,SPHL,455.0,12536.0,659.66,48.29,SELL
2024-01-01,SPDL,217.0,79168.0,652.26,47.8,SELL
2024-01-01,SONA,456.0,437027.0,661.04,48.36,SELL
2024-01-01,SJLIC,550.2,91022.0,657.75,48.6,SELL
2024-01-01,SNLI,593.0,151338.0,633.39,48.72,HOLD
2024-01-01,SMHL,421.4,30989.0,638.81,48.25,HOLD
2024-01-01,SMH,590.0,8207.0,649.51,48.77,HOLD
2024-01-01,SMFBS,925.0,310.0,672.11,49.85,BUY
2024-01-01,SMB,966.0,390.0,677.4,49.99,BUY
2024-01-01,SMATA,624.0,906.0,564.56,48.77,BUY
2024-01-01,SLCF,8.11,77650.0,545.77,46.59,HOLD
2024-01-01,STC,5332.0,2647.0,797.72,62.33,BUY
2024-01-01,SMJC,329.0,95296.0,781.67,48.01,HOLD
2024-01-01,SJCL,280.1,15239.0,759.14,47.89,HOLD
2024-01-01,SPC,474.0,8800.0,747.69,48.42,HOLD
2024-01-01,SLBSL,779.0,136.0,778.69,49.3,BUY
2024-01-01,SFCL,296.0,24600.0,748.84,47.91,SELL
2024-01-01,SINDU,279.0,7561.0,752.39,47.86,SELL
2024-01-01,SIKLES,435.0,7760.0,738.84,48.4,SELL
2024-01-01,SIGS2,8.19,400.0,700.9,46.96,SELL
2024-01-01,SIFC,358.7,13595.0,696.08,48.32,SELL
2024-01-01,SICL,765.0,12861.0,723.48,49.93,SELL
2024-01-01,SHPC,352.0,48619.0,718.28,48.29,SELL
2024-01-01,SHLB,880.0,844.0,734.77,50.53,BUY
2024-01-01,SHL,458.0,137081.0,728.02,48.71,HOLD
2024-01-01,SRLI,483.0,44718.0,731.1,48.83,HOLD
2024-01-01,SHINE,395.3,81340.0,721.37,48.41,HOLD
2024-01-01,SHEL,283.0,34723.0,689.27,47.84,HOLD
2024-01-01,SGIC,576.0,186432.0,669.77,49.5,HOLD
2024-01-01,SGHC,274.5,22656.0,652.29,47.82,BUY
2024-01-01,SFMF,8.98,350.0,652.34,46.32,SELL
2024-01-01,SFEF,8.19,2000.0,386.15,46.32,SELL
2024-01-01,SHIVM,579.0,345218.0,398.65,50.2,BUY
2024-01-02,WNLB,761.5,318.0,422.72,51.41,BUY
2024-01-02,VLUCL,540.4,107187.0,426.04,49.83,BUY
2024-01-02,VLBS,622.8,2258.0,418.23,50.44,BUY
2024-01-02,USLB,770.0,1152.0,441.93,51.57,BUY
2024-01-02,USHL,360.0,7581.0,445.98,48.26,HOLD
2024-01-02,USHEC,311.0,19921.0,439.78,47.87,HOLD
2024-01-02,UPPER,195.9,72141.0,449.16,46.89,HOLD
2024-01-02,UMRH,359.0,83499.0,449.18,48.49,HOLD
2024-01-02,TSHL,462.1,9746.0,434.03,49.52,BUY
2024-01-02,UNHPL,190.0,45947.0,425.93,46.85,HOLD
2024-01-02,ULHC,273.0,44494.0,395.58,47.78,SELL
2024-01-02,ULBSL,1075.0,1204.0,426.43,55.79,BUY
2024-01-02,UHEWA,318.2,11964.0,418.19,48.26,HOLD
2024-01-02,UAIL,626.0,43242.0,429.73,51.15,BUY
2024-01-02,UPCL,219.0,172782.0,426.53,47.39,HOLD
2024-01-02,UNLB,1114.0,1741.0,453.43,55.19,BUY
2024-01-02,SALICO,708.9,22828.0,475.15,51.47,BUY
2024-01-02,TAMOR,293.0,44083.0,489.35,47.9,HOLD
2024-01-02,TPC,382.0,3135.0,508.04,48.72,HOLD
2024-01-02,TVCL,375.0,28737.0,497.84,48.65,HOLD
2024-01-02,SWMF,662.0,3117.0,492.86,51.51,BUY
2024-01-02,SWBBL,718.0,23600.0,501.74,52.06,BUY
2024-01-02,STC,5280.0,4222.0,734.6,76.17,BUY
2024-01-02,SSHL,155.0,78690.0,703.85,47.36,BUY
2024-01-02,SRLI,462.3,34760.0,708.97,48.61,BUY
2024-01-02,SPL,688.0,4638.0,727.82,49.56,BUY
2024-01-02,TRH,828.0,10251.0,759.42,50.18,BUY
2024-01-02,SPHL,453.0,7858.0,764.12,48.47,SELL
2024-01-02,SPDL,208.0,77682.0,751.42,47.34,SELL
2024-01-02,SPC,463.0,15741.0,765.07,48.68,SELL
2024-01-02,SONA,439.0,288959.0,773.37,48.56,SELL
2024-01-02,SNLI,571.0,169936.0,748.17,49.33,SELL
2024-01-02,SMJC,335.3,121837.0,749.02,47.94,SELL
2024-01-02,SMHL,421.5,37850.0,738.8,48.51,SELL
2024-01-02,SMH,574.0,6778.0,756.55,49.57,SELL
2024-01-02,TRADING,2849.63,23052978.0,843.33,62.05,BUY
2024-01-02,SMFBS,885.0,481.0,852.14,50.44,BUY
2024-01-02,SHINE,386.0,35078.0,856.79,47.99,BUY
2024-01-02,SMATA,623.0,188.0,868.84,49.25,SELL
2024-01-02,SHEL,279.0,22377.0,864.04,47.45,SELL
2024-01-02,SLBSL,759.0,336.0,868.89,50.19,SELL
2024-01-02,UMHL,199.1,60139.0,842.94,47.1,SELL
2024-01-02,SKBBL,865.0,38112.0,622.19,50.96,SELL
2024-01-02,SJLIC,533.0,57502.0,641.09,49.04,SELL
2024-01-02,SJCL,272.0,9299.0,631.58,47.53,SELL
2024-01-02,SINDU,273.0,9531.0,610.83,47.53,SELL
2024-01-02,SGIC,555.2,113608.0,597.19,49.49,SELL
2024-01-02,SIKLES,429.8,5805.0,596.03,48.62,SELL
2024-01-02,SIFC,357.0,15240.0,603.48,48.09,SELL
2024-01-02,SICL,745.0,16174.0,617.58,51.14,SELL
2024-01-02,SHPC,350.0,19729.0,613.13,48.05,SELL
2024-01-02,SHLB,870.0,728.0,628.08,52.15,BUY
2024-01-02,SHL,441.6,162562.0,633.39,48.74,HOLD
2024-01-02,SHIVM,575.0,279648.0,641.07,49.84,BUY
2024-01-02,SPIL,751.0,9341.0,649.92,51.32,BUY
2024-01-02,SIGS2,8.14,42700.0,507.84,45.24,SELL
2024-01-02,SMB,958.0,507.0,511.49,52.92,BUY
2024-01-02,SGHC,267.0,7583.0,505.54,47.68,SELL
2024-01-02,SAMAJ,190.5,20.0,483.92,47.12,SELL
2024-01-02,SCB,511.7,12303.0,495.55,49.77,SELL
2024-01-02,SFEF,8.03,68380.0,458.0,45.89,SELL
2024-01-02,SFCL,290.0,21162.0,462.55,48.32,SELL
2024-01-02,SENSITIVE,380.53,699916998.0,438.32,49.11,SELL
2024-01-02,SENFLOAT,124.4,688334933.7,417.89,46.92,SELL
2024-01-02,SEF,7.86,12400.0,404.69,45.92,SELL
2024-01-02,SDLBSL,570.0,2740.0,419.54,51.32,SELL
2024-01-02,SFMF,9.51,5505.0,392.25,46.35,SELL
2024-01-02,SDBD87,891.8,5.0,415.35,53.92,BUY
2024-01-02,SLCF,7.79,18367.0,397.89,46.8,HOLD
2024-01-02,SBL,250.2,56527.0,373.15,48.79,HOLD
2024-01-02,SBID83,1000.0,25.0,405.65,54.49,BUY
2024-01-02,SBI,304.5,9199.0,377.38,49.04,HOLD
2024-01-02,SBCF,7.59,78800.0,355.68,46.89,HOLD
2024-01-02,SAPDBL,245.0,4091.0,339.18,48.82,HOLD
2024-01-02,SANIMA,251.0,48239.0,314.18,48.87,SELL
2024-01-02,SBLD84,856.1,25.0,356.58,53.84,BUY
2024-01-02,SLBBL,610.0,3849.0,339.18,51.64,BUY
2024-01-02,NRM,404.0,108264.0,346.03,49.81,BUY
2024-01-02,NICGF,9.35,51218.0,336.97,46.41,HOLD
2024-01-02,RMF1,7.87,9340.0,311.78,46.4,SELL
2024-01-02,NRN,470.0,272942.0,334.87,50.94,SELL
2024-01-02,SADBL,300.1,22388.0,335.38,49.29,SELL
2024-01-02,SABSL,591.0,709.0,345.9,52.15,BUY
2024-01-02,RURU,729.0,207.0,376.13,53.5,BUY
2024-01-02,RSDC,529.0,8726.0,402.19,51.25,BUY
2024-01-02,RNLI,545.1,178303.0,400.95,51.43,BUY
2024-01-02,RMF2,8.29,1200.0,400.88,45.51,SELL
2024-01-02,RLFL,349.0,43660.0,373.74,49.48,SELL
2024-01-02,PSF,8.35,10750.0,373.77,45.88,SELL
2024-01-02,RIDI,210.0,91047.0,371.76,48.28,SELL
2024-01-02,RHGCL,254.0,15710.0,334.46,48.81,SELL
2024-01-02,RFPL,257.0,16515.0,332.09,48.85,SELL
2024-01-02,RBCLPO,11807.0,485.0,922.06,87.64,BUY
2024-01-02,RBCL,14434.0,518.0,1631.51,89.58,BUY
2024-01-02,PRVU,161.1,73873.0,1627.01,46.74,BUY
2024-01-02,RHPL,274.9,13163.0,1597.95,46.96,BUY
2024-01-02,PROFL,306.0,30845.0,1582.75,47.02,BUY
2024-01-02,PRSF,9.35,30700.0,1563.02,46.45,SELL
2024-01-02,PCBL,200.8,57276.0,1572.59,46.9,SELL
2024-01-02,PRIN,827.0,55818.0,1613.55,48.42,SELL
2024-01-02,PPL,270.0,32174.0,1603.55,47.12,SELL
2024-01-02,PPCL,217.0,14375.0,1599.39,47.0,SELL
2024-01-02,PMLI,575.9,11352.0,1598.64,48.03,SELL
